,RT,m/z,Polarity,Area (Max.),ID,molec_class,Features Found,Filter Status,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),1060_8_FBG,1060_8_RBG,1060_9_FBG,1060_9_RBG,1060_10_FBG,1060_10_RBG,1062_8_FBG,1062_8_RBG,20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),1062_9_FBG,20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),1062_9_RBG,1062_10_FBG,1062_10_RBG,1074_8_FBG,1074_8_RBG,1074_9_FBG,1074_9_RBG,1074_10_FBG,1074_10_RBG,1076_8_FBG,1076_8_RBG,1076_9_FBG,1076_9_RBG,1076_10_FBG,1076_10_RBG,1082_8_FBG,1082_8_RBG,1082_9_FBG,1082_9_RBG,1082_10_FBG,1082_10_RBG,1091_8_FBG,1091_8_RBG,1091_9_FBG,1091_9_RBG,1091_10_FBG,1091_10_RBG,1092_8_FBG,1092_8_RBG,1092_9_FBG,1092_9_RBG,1092_10_FBG,1092_10_RBG,1093_8_FBG,1093_8_RBG,1093_9_FBG,1093_9_RBG,1093_10_FBG,1093_10_RBG,1101_8_FBG,1101_8_RBG,1101_9_FBG,1101_9_RBG,1101_10_FBG,1101_10_RBG,1102_8_FBG,1102_8_RBG,1102_9_FBG,1102_9_RBG,1102_10_FBG,1102_10_RBG,20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),mean,is_id,C,unsat,C_cat,unsat_cat
851,8.112,796.58533,+,43958948.12,,,8,,19603.73078,20220.27796,7567641.453,19196366.01,13413631.66,25881811.59,14771626.06,29928031.88,7738732.031,42227337.12,7272902.449,14654712.28,15147419.73,34537950.11,17727585.43,28048338.83,16808872.45,18995840.56,16420941.27,27094457.16,11150433.0,43958948.12,16249914.07,34720424.7,16025958.75,29265907.04,8679651.32,37110716.62,11001189.06,15609891.03,10315878.94,26235947.43,9998220.103,2166693.319,7773317.458,14227701.25,34104560.19,19217227.94,10942555.53,11213505.69,10883393.65,29066771.78,10191929.92,19399203.41,12996519.67,21359935.93,8729553.608,24012944.73,10409172.3,26430467.94,10572276.57,26951407.79,11441963.47,35762398.54,11691822.07,31810420.96,10874771.83,950024.4702,17375943.39,39711905.73,17449859.01,43360217.85,41570119.72,35424186.83,20655.20317,16310.17223,19191.1679,20223495.477036662,False,,,,
852,8.114,806.56921,+,79756260.75,PC 18:2_20:4,PC,94,,22244.27002,22943.86349,14604633.0,29656225.44,33155454.78,42538581.38,9205012.925,57293941.59,18089629.22,75464691.76,18253728.01,27368357.97,12885976.42,54553124.5,36735066.58,47356431.61,29214491.4,28187618.54,31646261.7,47116693.01,11556339.98,55756409.77,14347578.75,50545749.5,19837746.58,79756260.75,15948593.92,55541631.58,13614113.11,30776518.9,8613034.722,56077342.69,11737914.29,31603883.6,15080532.1,28735908.78,48242279.06,35075454.4,19788529.24,10507754.81,20249812.72,45808327.38,22410828.1,42663653.75,25095868.22,28414854.94,16776066.69,44255358.66,4860396.965,38812710.21,20633240.22,41459519.23,17460411.29,69883216.93,8618489.878,51694320.91,9226136.578,53212031.49,56382438.66,66112312.37,36227602.56,67537535.92,61521708.66,59019124.25,53086.33336,18507.08313,21776.13668,35061095.97530001,True,38.0,6.0,38.0,6.0
853,8.119,816.57166,-,1882519.102,,,2,Adduct of existing peak,10412.28381,10587.22334,109353.0989,899574.47,579435.0321,1019303.579,408321.9621,1381847.782,117111.0429,1599976.512,36241.51024,251716.856,125363.6906,1131064.522,280688.9075,1060517.374,433415.7703,883499.745,326783.3612,1454543.959,184796.6546,1675707.732,322804.5801,1217138.74,259901.191,1430164.063,239272.4695,1568488.497,202441.7825,1035365.416,74676.4751,958243.8867,377377.7132,1312277.232,148676.1992,889885.5362,1227681.578,1308436.602,159894.7394,928999.6971,396115.8713,1549897.762,338816.1947,1278871.658,390265.7008,1227311.053,95715.0087,1869779.335,264389.0468,1384259.887,275938.2055,1304092.05,302687.6375,1352137.342,386859.9577,1282982.995,170310.3198,1242914.617,160345.0876,1882519.102,344285.5477,1445605.347,598313.542,1402195.927,19929.28109,10882.17111,11206.19135,806766.565895,False,,,,
854,8.122,896.56708,-,1561594.492,,,11,Adduct of existing peak,11723.76455,11920.73861,70645.83335,647425.8256,287501.1257,391902.4786,87422.81717,852876.7501,225905.7222,898167.6908,80738.16825,201428.73,209200.9665,985358.305,229105.1687,595080.7655,143665.4145,638479.3509,422133.0601,878105.5221,116263.4791,1228625.501,354102.8738,616407.183,244504.9952,824912.6408,105402.891,812402.3018,211019.5267,732935.9687,144330.6344,493923.5945,166433.8191,557550.8734,184267.8472,613883.0059,335590.9768,889792.9702,81765.43614,751701.6389,295254.7003,1272659.206,187307.3539,208284.0645,282170.3623,1242015.304,91332.30466,1452226.147,211218.3622,967636.9135,506319.3259,899569.3602,223241.1308,925207.75,112517.5264,1119213.988,103714.0404,652440.3807,243323.2871,1561594.492,330518.5,1034192.022,122218.889,1077070.644,22439.47662,12252.83658,12617.66883,535704.479547,False,,,,
855,8.123,1536.09766,+,1320962.663,,,2,Dimer,7387.735136,6923.876165,73294.82347,160494.5106,253961.0481,308572.7597,94363.51645,429938.1977,81979.16024,540024.4924,105456.1102,170749.1536,253558.0178,446626.5354,137541.551,318259.7401,157327.6255,248425.723,200769.1944,201335.7441,174714.5201,624465.8114,150684.4269,497661.7879,224362.8335,1320962.663,171228.6295,842777.1816,160382.9053,107666.3408,43108.15185,282599.0215,49797.50818,277715.0126,27713.06728,200191.5051,512659.8774,314874.0433,170201.4655,156405.958,60061.40479,447786.7669,69405.5838,408215.3906,139458.1201,282188.4704,172841.1962,236276.1469,169006.6339,329785.618,257933.4825,486389.0862,124832.1424,666766.9163,163683.133,398846.5808,312352.1509,346763.1796,466642.5981,908284.569,369156.6136,891540.0343,798818.5416,678413.5481,8170.598102,6582.49738,6729.773961,321988.073241,False,,,,
856,8.125,814.56299,-,24168210.52,PC 16:1_18:2,PC,58,Redundant Identification,13201.17176,13422.96813,6124296.932,13237364.79,9525067.204,13219563.68,7664868.679,20989280.98,5979779.962,22633293.17,2650380.299,10111801.57,10217066.49,17240044.8,10840097.86,15290815.0,10275479.62,13549552.98,12627464.89,18920701.86,8263412.422,24168210.52,10123455.3,14714235.09,6027724.824,22790677.09,3635911.881,21212237.17,7727409.775,14591993.83,5151963.775,13984633.74,5812631.237,18105191.76,6012793.462,12243794.73,12893964.92,18552139.27,9222540.397,13993147.35,6959488.683,21578684.95,9077397.849,13818773.82,10272549.91,19161781.16,7498391.524,22087393.18,7832647.581,18555421.87,9713468.565,20158675.21,9036598.727,19857410.6,6587587.797,18182743.75,6637274.244,17118254.71,11773269.98,22823644.17,11236729.04,20917617.24,16110112.99,20618928.69,25267.25814,13796.91647,14207.72422,13417873.146000002,True,34.0,3.0,34.0,3.0
857,8.126,797.54565,-,3198125.887,,,26,Adduct of existing peak,11750.13967,11947.55687,501140.9176,1854055.955,932539.1636,1304381.71,668231.2078,2275120.22,701921.2472,2046623.897,35852.97594,663696.0012,737695.1716,2056818.264,711133.5816,1923936.47,928946.9371,1395811.738,873700.9048,2468692.348,579826.9907,2396793.904,584687.5903,1187138.947,808557.2216,1807944.526,139935.9168,2072118.045,528917.6486,1754700.698,410674.5347,1150608.314,579481.3802,1803986.342,332822.5183,1609851.348,1115309.063,1893844.354,1183171.906,1830132.712,774565.7663,2125481.112,581481.1414,2493393.048,480296.4519,2102445.306,574950.1568,2281889.475,1201189.402,1819095.384,726554.2006,3198125.887,464782.885,2225034.633,591816.023,1242095.155,508412.8668,1631836.342,702375.7873,1672494.735,744020.9504,1626526.8,839627.6501,1948579.032,22489.95904,12280.40196,12646.05499,1293905.4118950001,False,,,,
858,8.127,794.50934,+,2036497.843,,,12,Adduct of existing identified peak,13200.87022,12779.48885,367308.588,772417.0492,442778.8585,487427.9582,317643.6551,889066.4528,258998.9605,995794.3478,300210.3078,627555.0341,348762.9331,1395097.206,338920.6657,745628.6727,327861.4583,1274252.127,469345.4319,1377435.339,226185.939,1007013.141,311100.3653,738570.4336,383504.8409,1474959.7,231060.1942,1528577.715,309860.5241,476450.5733,185685.3471,1715661.097,205565.4466,1078949.893,227419.0542,694813.9925,1226271.217,1179823.939,211112.1856,864401.5013,449652.1247,1216341.389,367652.0197,968709.9028,550845.9007,1064274.74,569006.0201,1107796.279,229052.4793,1526467.956,416677.4188,1247048.623,354410.4595,727567.6828,223038.2873,1084772.282,668852.6478,873569.9487,661057.4671,1776490.646,703509.9388,2036497.843,515304.0823,1673925.094,14599.73905,11815.31304,13939.00025,772950.6689483332,False,,,,
859,8.129,884.53986,+,1216434.211,,,4,Adduct of existing peak,7675.311971,7430.310437,429151.909,360311.7379,685010.5807,346911.3071,594512.6625,616541.8708,494958.5315,553543.2949,987426.0083,673863.081,789878.3032,363700.7505,1040728.434,405774.7929,511600.973,536537.1325,581800.5609,426450.0843,553130.1889,632750.0075,835400.1122,414405.663,505564.8899,607187.6788,570108.5471,670495.3222,716812.3656,268370.4042,446990.1354,492890.4056,378959.2274,712961.3418,408141.1629,295180.3759,731984.3779,415341.5301,451032.0155,302716.7839,498977.6374,599255.4792,653119.9254,365186.4762,878623.1472,494144.4575,668472.0304,480368.065,363719.0904,421667.1781,741925.6523,450147.4247,563532.2884,341605.5534,709945.2591,470979.7762,883041.3924,498793.8387,961692.2457,530710.7694,1216434.211,772031.3502,977192.2892,531443.7532,8488.648857,6838.729327,6991.738834,568413.8255000002,False,,,,
860,8.13,764.52332,-,1664850.227,PE-NMe2 16:0_20:5,PE-NMe2,6,In-source fragment,7550.77612,7677.638702,546805.9797,317724.5958,1006272.501,558588.85,793178.0128,608276.1355,513870.9136,692149.8191,215011.1451,707620.205,799673.4469,753590.5503,1239777.518,519124.5925,666828.2515,409775.3774,974731.5,537994.1959,810969.8431,858067.3856,1004329.839,615952.34,787007.5888,820667.7608,359384.0041,746099.6878,962562.9607,373371.1673,578183.6731,649830.8565,487235.239,788905.8413,499222.1484,398992.4031,611058.6727,512096.7922,806314.5485,334746.1809,614554.8537,718504.7961,689639.1971,658128.6245,892150.588,637982.1386,740643.1308,547001.8335,472716.6411,574051.2478,915655.9931,607083.6204,836896.027,845765.9273,719096.0176,642958.2671,799087.5688,563592.0631,1128073.576,707330.7472,1085284.333,673264.905,1664850.227,604899.6824,13742.71051,7891.528821,8126.501698,703175.3322866667,True,36.0,5.0,36.0,5.0
861,8.131,802.53589,+,18421674.35,,,60,Adduct of existing identified peak,7980.393077,7725.653133,7015750.642,4752632.873,10413505.57,6326678.019,9221173.706,8353807.734,6241128.909,8695370.41,8066995.043,9198640.176,10333186.14,8190087.824,13726140.91,6163374.42,8238538.596,6155950.743,11636997.25,5861241.112,8442647.684,10414615.2,11040312.37,6501874.423,10604048.13,9186157.054,7433547.181,9168020.479,10443028.2,4841521.202,6577322.57,6344876.339,4908324.708,8080318.851,5066939.404,4925370.871,10094938.59,7065369.624,9441889.745,4170563.004,7991440.435,8813857.071,10346273.91,8043777.128,13289078.88,7721360.581,9513153.131,5752579.8,7220645.716,6806935.844,11104822.92,7708441.398,10258622.79,10721531.4,8762014.332,6962922.639,11131779.96,6165492.788,14038798.41,7856455.203,9896139.615,9327315.841,18421674.35,6536019.331,8826.058776,7110.557641,7269.649025,8488897.299933335,False,,,,
862,8.131,818.50708,+,4709421.866,,,19,Adduct of existing peak,7884.393378,7632.717814,1796403.891,843368.2124,2668040.549,35765.17469,2203305.401,1332337.756,1319660.965,459290.973,1173205.449,3248259.066,1912537.34,852250.8771,2946935.721,452180.8751,1336098.23,1786745.549,1955724.956,521228.9144,1949763.519,1008755.13,2515609.32,1014341.11,1742766.04,1915809.497,1029991.3,2262064.961,1960117.48,140849.1759,1349270.377,2418338.026,795874.1071,1258108.198,1193644.112,777698.4806,3153112.041,1315265.943,1212276.362,761341.2789,1595645.97,1712690.333,1650280.796,1079637.865,3286165.056,1348234.519,3172752.883,877528.1118,902085.8619,1196995.974,2270589.281,1058769.274,2177153.33,1153405.328,1895225.644,1265161.789,4328804.562,993761.6641,4096083.631,1140374.421,4709421.866,2224248.18,2151927.525,1520589.672,8719.886187,7025.021579,7182.199182,1689002.118433167,False,,,,
863,8.132,803.53809,+,6918967.733,,,2,M+1 isotope,7520.907021,7280.834205,2710168.839,1810484.571,4511092.903,2141142.373,3718961.913,3133380.226,2641714.329,3673232.753,3493875.096,3692034.055,3788183.685,3462501.208,5416716.229,2901681.508,2946627.322,2270285.845,4854976.065,2221963.588,3582425.884,3955257.903,4657592.557,2870086.916,4562586.711,3951003.998,2983353.745,3472133.424,4730543.388,1782693.679,2789583.931,2849002.602,1827496.372,3949475.887,2689476.067,1707260.43,3405920.893,2936451.738,3713429.261,1711412.908,3296816.905,3646174.289,3801906.418,2871646.395,5166338.769,2905438.43,3508709.443,2560356.786,2708396.105,2672143.12,4125440.639,3069888.781,3804982.546,4225854.834,3548122.121,3175273.516,4385262.643,2562203.244,5518205.242,2964344.808,4682235.589,3540681.861,6918967.733,2993775.191,8317.881935,6701.153986,6851.085387,3414788.6238166667,False,,,,
864,8.133,920.56549,-,2915673.503,,,45,,7708.81527,7838.333109,1242512.602,698754.9619,1955716.318,1124211.237,1601731.158,1457390.974,1052159.142,1396897.484,1317648.366,1691047.575,1961963.247,1493910.238,2543493.984,1202816.739,1408553.234,1084222.13,2067014.518,1045029.458,1731585.459,1730456.013,2143194.201,1242103.087,1545010.291,1764486.69,1474745.071,1555014.628,1506677.755,1015312.965,1491899.012,1267465.402,978069.9298,1433219.02,1086471.695,872682.3179,1450114.919,1198231.833,1806783.87,814412.0244,1388079.845,1592455.213,1732850.823,1686498.071,2205422.901,1317295.346,1715586.651,1143504.386,1050644.569,1072159.281,1871217.431,1274868.022,1691867.224,1721991.464,1492528.653,1263184.616,1925502.713,1085801.04,2613468.212,1360289.336,2489231.78,1435507.796,2915673.503,1226533.688,14030.34799,8056.699988,8296.590891,1507426.0083333335,False,,,,
865,8.134,821.54688,-,2940394.424,,,43,,7801.092948,7932.161169,1745879.447,1753582.485,1779855.86,1099729.782,1316629.111,1213631.384,1532307.262,1837451.98,154340.6968,1665725.907,2254013.644,2041905.536,2259587.997,1894590.518,2313232.078,1167553.111,1934476.819,1155141.788,1552375.312,2388316.973,1569817.74,1206379.888,1903804.518,2771124.454,867411.4421,1240750.783,1655288.856,1077345.118,1838577.091,1543478.538,1116775.428,2490433.715,1224909.102,1330685.365,1313766.188,1541251.26,2221171.099,1329468.697,1444157.91,1433033.991,2457498.489,1413442.786,1289561.053,1682563.766,1257635.005,1661246.804,2263987.488,1384047.808,1529749.611,2436056.206,2222727.257,2484043.667,1542906.886,1421659.738,1455628.518,1126385.518,2879420.861,1728045.807,2238983.439,1758233.47,2940394.424,1704868.713,14198.29701,8153.141989,8395.904485,1710844.8641183332,False,,,,
866,8.135,780.55444,+,230367269.5,PC 16:0_20:5,PC,124,,11453.31354,11087.71545,70109101.77,56348741.07,130814249.2,75476818.17,100552903.8,100282589.7,76695044.25,100828816.6,63075944.95,101513405.3,120335211.3,98989440.58,165033601.3,93219777.51,89114050.1,61402291.08,146257417.9,74226281.28,113460546.9,109362096.2,153332173.7,85481163.77,129476124.9,115497421.3,77004863.43,107685368.3,127994363.1,56877225.6,83484991.89,74134815.49,66936883.37,96413051.67,60732415.46,55342209.36,99261768.36,73587180.55,104925388.5,40107360.69,87619416.22,71659939.67,96021240.91,81398298.81,134456611.9,65605624.2,88320571.76,74440231.46,75508197.3,79386793.16,109416223.1,85810822.66,120188764.1,132400700.0,112449805.0,97830278.48,114583681.2,90699073.64,182975667.8,101937557.7,153615394.3,108848967.1,230367269.5,76996108.9,15749.43755,10204.9417,12093.7285,99074986.35033335,True,36.0,5.0,36.0,5.0
867,8.135,838.56171,-,49060947.73,PC 16:0_20:5,PC,62,Redundant Identification,8144.633532,8281.473669,16956794.93,11532127.45,29215955.9,17319888.9,24338472.94,19330306.0,14674016.68,21160577.77,7861305.033,22685203.79,25758858.74,20498696.85,38702200.83,16387083.1,20346267.4,14846823.51,29062415.23,13754055.44,25202372.16,26009826.87,28550806.97,17917999.31,24471722.28,30010868.58,11849418.45,22951651.19,27340422.45,11904711.83,16412767.52,16610851.31,13773084.06,23056326.05,13471505.14,12865042.14,19315724.12,16781380.02,26183275.37,10986447.61,19894355.73,23160290.08,24498936.38,18815960.52,31288582.97,17243394.79,22469345.06,15443940.95,7585223.301,16435542.55,25827004.54,20215939.99,22272581.98,26359737.63,23153631.73,21076921.14,23967542.46,16993663.74,35027052.77,22115760.87,32671820.5,23062713.98,49060947.73,20253695.94,14823.55443,8512.185931,8765.639079,21422861.291349996,True,36.0,5.0,36.0,5.0
868,8.135,589.461,+,5391542.732,,,47,,994740.5224,866408.441,3603136.018,2988128.508,2559581.385,2607037.72,4484970.039,4161576.629,2909240.624,4371441.723,2701091.083,2050314.325,2538565.04,4876709.211,4915588.214,3752629.556,2572738.313,4354973.788,5391542.732,3476454.97,3801815.182,5269960.431,4092800.896,2799308.768,3631870.075,2175198.623,2644196.468,2730883.975,3629413.955,3774611.592,2176081.902,2018581.348,3476645.726,2316061.513,4905752.707,2528528.404,3399118.59,3426964.627,3231921.239,2739630.049,3381972.023,3039588.946,2665849.526,2762301.573,4999013.443,5118246.759,3436586.414,5072002.996,2707925.899,2947527.161,5328556.191,3135776.266,3301897.794,3834194.374,3012479.69,2611441.199,2694024.742,1321459.731,2380733.167,1835295.39,2599899.038,2285874.725,3969301.486,2925078.0,1351267.677,1014587.703,934114.4222,3353540.6059666662,False,,,,
869,8.143,757.5578,+,50949889.12,,,3,M+1 isotope,22046.99295,23732.40808,11995858.74,29020161.16,22107268.06,32496407.69,16062243.82,43479742.46,13006779.21,50083549.4,9678802.707,17239603.86,20788370.6,45129102.3,21895815.41,34611123.42,18284947.58,25518412.28,24424712.01,42060501.81,15490402.11,46641118.21,22463181.31,37811265.32,19557043.2,44930407.41,11652581.06,43343041.98,17502375.49,29160334.0,11697620.36,27341189.83,13299459.39,38107271.01,11187634.99,23776112.24,28408762.08,34160969.3,15092074.17,22754931.96,16646160.08,45432411.37,13634604.36,36328101.7,18433258.52,35032466.25,14528337.01,43812378.45,15648658.83,38829850.15,17909173.06,42901545.18,16962176.19,45344486.38,16250764.41,38995287.07,14365462.49,37799975.6,25600782.39,50949889.12,21979646.45,34649257.14,36518785.44,39401023.16,23592.2607,19092.80327,22524.54833,27995808.09050001,False,,,,
870,8.15,756.55402,+,132737377.9,PC 16:1_18:2,PC,118,,20111.97261,19469.98384,29947490.27,76398304.1,58261902.89,84061563.95,43309166.83,112617441.3,32737507.03,131771359.6,18831689.4,44294720.07,55402220.36,118222493.0,57133209.45,67599578.9,47921264.41,66569702.55,67943270.82,109726522.8,39568009.06,125431548.3,55692757.58,92431336.24,45384508.14,119142108.8,23973598.18,115427343.1,43512892.92,75256183.56,27389453.33,75601333.07,31638963.25,96534175.4,29439534.45,57745027.17,73451934.7,89371181.66,42727526.59,58611541.75,43923026.85,118093160.0,36651939.43,96324193.53,41677537.05,92087321.36,38822789.09,116959969.6,36955705.05,104942471.9,46853777.99,111353582.5,42119807.23,118863161.1,40235192.72,102057752.8,33746194.08,98137280.81,67762649.85,132737377.9,56292845.76,53511696.26,93558463.77,100956935.8,35356.06618,18001.02936,21236.53871,71524521.46083334,True,34.0,3.0,34.0,3.0
871,8.156,758.55994,+,12427698.05,,,5,M+1 isotope,43719.1184,20820.63344,2983502.622,6823001.103,4966395.892,8110702.372,3881796.607,10314463.11,2715434.9,11688626.06,2322337.037,4000425.227,5042247.972,10572793.9,5434700.114,8461519.561,4361900.891,5649817.523,5975599.772,10216996.2,3866115.885,11583482.44,4766192.237,7896390.566,4203597.063,10567830.74,2755035.841,10110881.26,3936393.736,7079288.869,2670039.605,6858062.324,3094447.697,8780379.756,2863166.613,5583568.558,6731737.236,8559810.799,3672795.186,5243956.486,3826336.231,10741673.0,3462944.538,8784016.034,3995234.885,8472773.79,3269200.261,10480587.6,3818063.02,9101318.867,4649716.866,10442355.64,3806440.673,11186835.14,3815761.99,9225614.567,3710892.84,9373942.087,6127084.941,12427698.05,5066750.511,10738120.36,8715269.673,9025152.114,23956.20049,19249.77632,22709.73575,6687410.54048333,False,,,,
872,8.161,752.56165,+,133581814.1,,,6,,18337.88067,17752.5222,33283857.07,76188416.11,55516702.54,85042044.3,40318049.69,113260622.2,34524761.74,130910597.2,27643340.6,45467082.3,55740153.3,118922895.8,57063497.75,27182639.34,51246613.47,68730023.21,70413307.75,109898586.1,43174173.32,126376056.5,54753635.81,7634517.837,46375577.92,118733311.4,31957522.66,116978519.5,45727182.25,77092149.64,31174990.98,72372692.01,35013574.38,2135738.004,29251401.25,67291391.99,75415707.75,92253275.48,43562039.55,60338778.42,44116270.53,118843175.5,36743386.21,95403920.3,47617614.14,91929088.71,37658572.49,107546398.2,40268278.0,103544758.4,51656186.14,111652228.6,42218258.14,119452737.3,43725524.65,93301595.8,41519653.09,98537317.04,65290593.7,133581814.1,57445764.42,114428717.4,97481867.01,102654717.2,20426.03469,16339.11466,19363.24796,69870006.17151667,False,,,,
