PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
335	Unknown	341	1.331838	2.072762	3.022182	185.1287	73866.0390625	3782658	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1205.385	184.99139:5061 185.11505:8847 185.12866:73892 185.16498:7459 186.05812:33451 186.12379:45709 186.12762:6278 186.13184:17146 186.14873:4701 186.2218:199899 186.99554:7956 187.10796:10770 187.12267:6562 187.12666:75838 187.22507:20972 188.16502:6385 189.114:6564 189.13889:10248 190.05093:41958 190.1075:30571	57.90402:749 65.23418:805 65.81613:773 71.25618:714 72.81812:831 80.4257:766 81.0489:903 87.51602:807 88.71748:831 90.14815:758 93.36535:791 94.60983:748 94.67487:724 98.64909:937 100.45876:833 104.21626:845 106.53651:860 108.08106:1042 109.12177:823 109.41566:1028 125.36414:900 127.08876:851 127.90349:903 137.19342:864 149.21268:816 152.16855:783 153.10214:1021 168.1017:1229 179.90906:759 185.12358:1007 185.12846:21380 185.13318:1407 194.3867:735
336	w/o MS2:Hydroxypyridin + C5H10NO or 6-Hydroxypseudooxynicotine (not validated); PlaSMA ID-605	341	1.535297	2.072762	2.885253	195.1229	572511.3125	11821441	null	[M+H]+	M + 0	adduct linked to 339_[M+Na]+; similar chromatogram in higher mz_342	1.8	195.11369	C10H14N2O2	Aryl alkyl ketones	UMLOUOBDBGOHHR-UHFFFAOYSA-N	O=C(C=1C=NC(O)=CC=1)CCCNC	530	True	True	False	100	null	null	null	65.4	10938.49	194.99741:7930 195.08806:34020 195.12291:940183 195.18529:7122 196.08037:18364 196.10858:5350 196.1261:73684 196.13341:5971 196.14487:6206 196.16972:73526 197.11697:6039 197.12758:14505 197.15436:5520 197.16495:14895 197.17303:11521 198.1123:12500 198.16859:6524 198.18512:7091 199.00148:36540 199.04892:5271 199.09662:10024 199.10831:5664 199.16949:11526 199.18059:29383 199.99936:10499	56.00119:733 72.0814:3122 72.22079:727 72.40312:794 72.87702:915 73.08476:4042 73.3795:813 75.94444:849 85.66812:758 89.06025:11600 92.9565:1011 111.24898:751 117.64724:892 123.01138:839 133.08606:2625 140.69252:778 147.08052:1246 148.08383:2929 195.08784:8370 195.11285:1114 195.14914:2831 195.1857:4732 197.91769:902 204.27608:807 206.68539:751 210.88103:765 213.00992:863
337	Unknown	341	1.26549	2.072762	2.543685	196.1261	49065.890625	1119866.25	null	[M+H]+	M + 1	isotope of 336	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	964.8311	196.08037:18364 196.10858:5350 196.1261:73684 196.13341:5971 196.14487:6206 196.16972:73526 197.11697:6039 197.12758:14505 197.15436:5520 197.16495:14895 197.17303:11521 198.1123:12500 198.16859:6524 198.18512:7091 199.00148:36540 199.04892:5271 199.09662:10024 199.10831:5664 199.16949:11526 199.18059:29383 199.99936:10499 200.12798:15335 200.14511:13323 200.16457:10378 200.23732:5766 200.99675:13455 201.04485:5768 201.11246:6693	
338	w/o MS2:DDAO; LC-ESI-ITFT; MS2; CE	341	1.736972	2.072762	2.543685	202.2167	29850.78515625	955006.625	null	[M+H]+	M + 0		null	202.21654	C12H27NO	Long-chain alkyl amine oxides	ZRKZFNZPJKEWPC-UHFFFAOYSA-N	CCCCCCCCCCN(C)(C)=O	530	True	True	False	null	null	null	null	100	369.3876	202.18031:183453 202.21674:30662 203.18369:21490 204.0667:13845 204.08717:6613 205.08609:23084 205.13382:6073 205.17009:16930 206.02467:6437 207.11343:6089 207.12421:47846 207.1591:10509	
339	w/o MS2:NCGC00380632-01_C10H16O5_(4S,5S,6E,8S,10R)-4,5,8-Trihydroxy-10-methyl-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one	341	1.80578	2.072762	2.340858	217.1046	189883.8125	3366577.25	null	[M+Na]+	M + 0	adduct linked to 336_[M+H]+	null	217.10706	C10H16O5	Oxocins	HWMMWMJBUOCCFZ-UHFFFAOYNA-N	CC1CC(O)C=CC(O)C(O)CC(=O)O1	530	True	True	False	null	null	null	null	97.1	3259.228	217.10463:326156 218.10796:30006 218.15161:5220 219.00616:26886 219.17398:4688 219.18599:5213 220.04062:5326 220.16942:10786 221.11713:15618 221.19612:4927	
340	Unknown	341	1.80578	2.072762	2.612529	218.108	15215.046875	215051.734375	null	[M+Na]+	M + 1	isotope of 339	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	304.3009	218.10796:30006 218.15161:5220 219.00616:26886 219.17398:4688 219.18599:5213 220.04062:5326 220.16942:10786 221.11713:15618 221.19612:4927 222.14899:5719 222.19643:6724 223.06364:4868	
341	w/o MS2:teasperin	341	1.736972	2.072762	2.681336	233.0787	10993.3916015625	178183.984375	null	[M+H]+	M + 0		null	233.08084	C13H12O4	1-benzopyrans	LALQREGILMIJSW-UHFFFAOYNA-N	CC1CC(=O)C2=C1OC1=CC(O)=CC(O)=C1C2	530	True	True	False	null	null	null	null	97.7	219.8678	233.07869:19778 233.20207:8396 233.91522:6770 234.07718:267972 234.12396:5684 234.18524:8562 235.08054:14660 235.16927:12626 236.0731:12764 236.12846:7169 237.18484:5777 237.19626:39576	
342	w/o MS2:Phosphotyrosine	341	1.331838	2.072762	2.681336	262.0396	7905.91064453125	121856.4296875	null	[M+H]+	M + 0	similar chromatogram in higher mz_347	null	262.04749	C9H12NO6P	Phenylalanine and derivatives	DCWXELXMIBXGTH-UHFFFAOYNA-N	O=C(O)C(N)CC1=CC=C(OP(=O)(O)O)C=C1	530	True	True	False	null	null	null	null	73	158.1182	262.03955:10563 262.19125:8098 264.16019:5165 266.21091:7996 266.22253:11298	
343	Unknown	341	1.736972	2.072762	2.681336	269.2111	16514.544921875	369721.71875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	330.2909	269.21106:21598 270.14828:302881 270.24289:10429 270.31573:5506 271.15179:20172 271.16568:8062 272.14398:10426	
344	Unknown	341	1.736972	2.072762	2.681336	269.2112	16514.544921875	369721.71875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	330.2909	269.21106:21598 270.14828:302881 270.24289:10429 270.31573:5506 271.15179:20172 271.16568:8062 272.14398:10426	
345	Unknown	341	1.80578	2.072762	2.681336	311.1852	15215.625	416564.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	274.7462	311.18549:20880 311.19574:8340 311.23941:6794 313.14343:36863 313.17581:112714 314.14694:9868 314.15924:5793 314.17957:22454 314.26773:5258 314.34192:6754 315.04343:21233	
346	Unknown	341	1.331838	2.072762	2.816205	332.3311	6351.10693359375	117515.96875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	127.0221	332.18585:27051 332.33112:10440 333.18988:10267 335.12601:6275 335.15887:8803 335.19608:6427 336.05252:5882 336.18094:13640	
347	w/o MS2:NCGC00380811-01!3-(3,4-dihydroxy-2,2-dimethyl-1-oxo-3aH-imidazo[1,2-a]indol-4-yl)-2-(4-oxoquinazolin-3-yl)propanoic acid	341	1.26549	2.072762	2.885253	451.1649	9969.12890625	165831.28125	null	[M+H]+	M + 0		null	451.16122	C23H22N4O6	Quinazolines	GVRDYBOOMKTYKH-UHFFFAOYNA-N	CC1(C)N(O)C2N(C1=O)C1=CC=CC=C1C2(O)CC(N1C=NC2=CC=CC=C2C1=O)C(O)=O	530	True	True	False	null	null	null	null	93.3	199.3826	451.16495:14080 452.39468:6130	
348	Unknown	341	1.466003	2.072762	2.340858	528.4728	12477.4619140625	400729.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	249.5492	528.47284:15950 529.4765:6624 531.40826:7218	
349	Unknown	352	1.399763	2.13945	2.816205	215.2567	4847.18896484375	74878.859375	null	[M+H]+	M + 0	similar chromatogram in higher mz_350	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	96.94377	215.0943:22841 215.25668:6469 216.06671:11688 216.12379:11050 217.10442:93846 218.10811:7014 219.19536:6298 220.18132:4894	
350	w/o MS2:NCGC00380503-01_C22H24O10_2-(beta-D-Glucopyranosyloxy)benzyl (2E)-3-(3,4-dihydroxyphenyl)acrylate	352	1.130423	2.13945	3.08942	449.1489	28340.423828125	587672.3125	null	[M+H]+	M + 0	adduct linked to 351_[M+NH4]+	null	449.14423	C22H24O10	Phenolic glycosides	KMQUGCQVIDIVLT-UHFFFAOYNA-N	OCC1OC(OC2=CC=CC=C2COC(=O)C=CC2=CC(O)=C(O)C=C2)C(O)C(O)C1O	530	True	True	False	null	null	null	null	89.5	566.8085	449.14893:33748 450.15213:12105 451.16409:12748	
351	Unknown	352	1.199417	2.13945	3.08942	466.1756	23239.96875	437710.21875	null	[M+NH4]+	M + 0	adduct linked to 350_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	464.7994	466.17563:28462 470.42007:33815	
352	Isobutyric acid	363	1.873382	2.207708	2.749967	89.06024	51223.17578125	1529429.75	null	[M+H]+	M + 0		null	89.05971	C4H8O2	Carboxylic acids	KQNPFQTWMSNSAP-UHFFFAOYSA-N	O=C(O)C(C)C	430	True	True	True	null	54.1	86.2	100	81.6	909.6338	89.06024:52020 89.07146:4574 89.07951:7626 90.09186:171853 91.05476:29014 91.09521:14635 92.03738:14157 93.07041:5138	59.70711:738 70.74915:838 71.0691:2123 72.04499:2675 72.08143:859 75.29603:1208 82.1797:810 89.0796:3035 89.11589:1175 89.60428:689 90.09167:794 90.67352:752 97.59248:683 100.30144:795 104.21578:860
353	Isoleucine	363	1.535297	2.207708	2.412358	132.102	112976.5234375	4734635	null	[M+H]+	M + 0		null	132.1019	C6H13NO2	Isoleucine and derivatives	AGPKZVBTJJNPAG-UHFFFAOYNA-N	O=C(O)C(N)C(C)CC	430	True	True	True	null	28.3	59.1	50	61.5	779.5162	131.83875:3652 131.96175:4490 132.10202:140810 132.13837:4056 133.07614:36589 133.08597:18031 133.10135:6065 133.10532:10190 134.07336:6173 134.0791:4031 134.0816:4724 134.09641:11593 134.11768:96773 135.0806:3780 135.09193:6148 135.10168:16404 135.12097:7245 136.02164:13748 136.06171:9595 136.07567:11436 136.0871:6744 136.11214:10466 136.94014:3995 137.07106:6897 137.09612:7733	52.05278:707 52.48403:752 63.37982:679 67.17854:775 68.42091:898 70.06578:1953 70.47383:777 72.08135:1871 75.29833:1076 76.65797:683 77.63327:770 84.83291:802 88.07619:1983 97.39232:778 101.7989:752 111.68318:738 114.09159:1165 115.34345:718 132.10187:1142 138.82581:857 145.563:865
354	w/o MS2:6-Hydroxycaproic acid	363	1.331838	2.207708	2.816205	133.0761	51521.51171875	2190857	null	[M+H]+	M + 0		null	133.08592	C6H12O3	Medium-chain hydroxy acids and derivatives	IWHLYPDWHHPVAA-UHFFFAOYSA-N	O=C(O)CCCCCO	530	True	True	False	null	null	null	null	62	901.5861	133.07614:36589 133.08597:18031 133.10135:6065 133.10532:10190 134.07336:6173 134.0791:4031 134.0816:4724 134.09641:11593 134.11768:96773 135.0806:3780 135.09193:6148 135.10168:16404 135.12097:7245 136.02164:13748 136.06171:9595 136.07567:11436 136.0871:6744 136.11214:10466 136.94014:3995 137.07106:6897 137.09612:7733 137.10736:81587 138.06618:4838	51.22526:653 52.11622:786 57.45269:744 58.3811:1005 58.38348:740 64.2798:775 72.61087:858 74.0061:913 74.83985:726 75.29455:1037 75.2958:1018 77.13773:644 82.33016:725 82.51266:765 82.98692:754 84.02705:790 110.45619:671 111.6383:770 120.61196:833 120.79722:691 123.64401:743 130.97375:867 133.07602:3490 134.27258:775 135.13593:829 148.60165:869 150.99744:769
355	w/o MS2:Triphenylphosphine oxide	363	1.938051	2.207708	2.478364	279.0934	4942.01611328125	79569.6328125	null	[M+H]+	M + 0		null	279.09332	C18H15OP	Phenylphosphines and derivatives	FIQMHBFVRAXMOP-UHFFFAOYSA-N	C1=CC=C(C=C1)P(C2=CC=CC=C2)(C3=CC=CC=C3)=O	530	True	True	False	null	null	null	null	100	89.31557	279.09344:6121 279.15924:19494 280.12137:39550 280.16254:4518 281.24704:4718 282.13287:5096 282.27896:7979 283.16559:6964 283.17459:7512 283.26337:4290	
356	Unknown	363	1.466003	2.207708	2.612529	314.3413	14268.416015625	279703.21875	null	[M+H]+	M + 0	similar chromatogram in higher mz_357	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	285.3683	314.14655:6749 314.17899:17129 314.34131:17400 315.04309:19350 316.2843:4565 317.04141:11330 318.15463:11131 319.28467:5794	
357	Unknown	363	1.604218	2.207708	2.478364	344.3159	4542.77734375	72139.484375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	90.85555	344.22757:8568 344.2991:6088 344.31592:5629 346.30624:7817	
358	1-Hexylamine; ESI-ITFT; direct injection; MS2; CE	374	2.072762	2.273529	2.749967	102.1282	234492.734375	8738585	null	[M+H]+	M + 0		null	102.12772	C6H15N	Monoalkylamines	BMVXCPBXGZKUPN-UHFFFAOYSA-N	CCCCCCN	430	True	True	True	null	56.3	79.8	50	75.3	1463.374	102.09177:83939 102.12819:253959 103.08702:6598 103.13151:20818 103.95598:124304 103.95782:7543 104.04589:11668 104.07105:478788 104.10742:98748 104.9927:92328 104.99453:7797 105.03385:5819 105.07442:22856 105.11069:8953 105.95418:47068 106.06561:5726 106.07521:4536 106.08672:39245 107.07065:13324 107.08599:7332	50.73175:720 53.52234:900 55.98341:768 57.56667:759 58.0658:9675 59.99722:1079 60.08144:9918 64.58994:704 65.32891:726 69.10193:701 69.55186:808 72.08138:2262 74.06066:2386 74.09705:13908 75.29569:631 75.29701:1084 78.87059:772 81.43391:699 82.22855:859 82.94455:826 87.0684:1069 88.31719:797 91.29768:732 93.64705:756 102.09178:7292 102.12815:56034 109.05515:826 111.7073:715
359	Unknown	374	1.80578	2.273529	2.749967	146.1541	64637.7265625	1198058	null	[M+H]+	M + 0	adduct linked to 364_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1271.958	145.9856:30114 146.11778:12631 146.15405:108163 146.98042:328060 147.0806:24252 147.09166:5483 147.1572:6511 147.98383:15569 148.08707:7779 148.09694:36828 148.11221:16802 149.02338:121460 149.05989:8002 149.08221:9831 149.10754:7500 150.02701:7012 150.09146:6607 150.10275:15850 150.11272:27855 150.12788:16302 151.08713:29038 151.09662:619395 151.12311:17524	
360	Unknown	374	1.736972	2.273529	2.612529	147.1572	3913.37573242188	58260.015625	null	[M+H]+	M + 1	isotope of 359	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	78.26751	146.98042:328060 147.0806:24252 147.09166:5483 147.1572:6511 147.98383:15569 148.08707:7779 148.09694:36828 148.11221:16802 149.02338:121460 149.05989:8002 149.08221:9831 149.10754:7500 150.02701:7012 150.09146:6607 150.10275:15850 150.11272:27855 150.12788:16302 151.08713:29038 151.09662:619395 151.12311:17524 152.04726:22002 152.07079:16366 152.08197:6704 152.09998:39351 152.11829:8716	
361	Unknown	374	1.938051	2.273529	3.157688	151.0966	378653.09375	8252502.5	null	[M+H]+	M + 0	adduct linked to 365_[M+Na]+; similar chromatogram in higher mz_370; similar chromatogram in higher mz_374; similar chromatogram in higher mz_375	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7092.75	151.08713:29038 151.09662:619395 151.12311:17524 152.04726:22002 152.07079:16366 152.08197:6704 152.09998:39351 152.11829:8716 153.07706:7097 153.09109:9568 153.10229:34524 153.13876:17515 154.04419:7182 154.08629:55722 154.12291:5716 154.15906:7492 154.97491:4708 155.0817:75817 155.10689:9764 155.11797:11094 155.15442:45657 156.08514:8495	50.00398:814 52.29032:903 52.29103:1000 53.95336:733 54.04134:757 59.82367:748 60.99707:656 61.09283:749 66.3332:908 70.01729:666 70.59155:752 70.6351:752 71.4882:973 73.67835:769 75.82571:716 80.04782:750 80.93156:780 83.43071:709 85.78155:836 86.2201:772 89.06023:3635 90.43619:774 92.9611:724 93.93591:789 104.22136:958 123.092:2869 126.18095:686 129.50813:758 138.57182:735 150.3111:807 151.08672:7377 151.09804:1271 151.12314:5982
362	Unknown	374	2.005254	2.273529	2.612529	152.1	26543.1875	574032	null	[M+H]+	M + 1	isotope of 361	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	399.2844	152.04726:22002 152.07079:16366 152.08197:6704 152.09998:39351 152.11829:8716 153.07706:7097 153.09109:9568 153.10229:34524 153.13876:17515 154.04419:7182 154.08629:55722 154.12291:5716 154.15906:7492 154.97491:4708 155.0817:75817 155.10689:9764 155.11797:11094 155.15442:45657 156.08514:8495 156.10205:17282 156.13855:27520 156.15785:8525 156.17497:9315 157.08356:7530 157.09738:28164	
363	Unknown	374	1.535297	2.273529	2.543685	160.1696	13518.7421875	232323.46875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	270.3748	159.97025:14441 160.09697:25394 160.16965:18567 162.00887:8390 162.10255:7934 162.12791:8352 162.96892:5793 163.07547:34829 163.08676:8210 163.09778:8273 163.12297:9783 163.13269:7448 163.9881:7246 164.00702:6398 164.10696:6633 164.11835:9931 164.14339:7987 164.96722:6254 165.09123:7580 165.10236:17837 165.1136:52254 165.13875:46735	
364	Unknown	374	1.938051	2.273529	2.816205	168.1232	44805.69140625	917136.25	null	[M+Na]+	M + 0	adduct linked to 359_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	857.4692	168.06888:28389 168.07686:6738 168.10178:6985 168.11333:7685 168.12321:76867 168.97061:5634 168.9908:6490 169.08615:7771 169.09746:5977 169.13362:24902 169.17026:4954 170.11784:12042 170.12897:32899 170.15396:16359 171.07645:15992 171.11292:2806512 171.14919:105728 172.1098:17435 172.11617:245055 172.13322:45757 172.15268:12595 172.16974:13380 172.1808:8214 173.07851:298203 173.11691:6347	
365	w/o MS2:C8H12O4; PlaSMA ID-403	374	1.873382	2.273529	2.885253	173.0785	159070.203125	2700051.75	null	[M+Na]+	M + 0	adduct linked to 361_[M+H]+	4.55	173.0808	C8H12O4	NA			530	True	True	False	100	null	null	null	97.4	3115.309	173.07851:298203 173.11691:6347 174.08192:16410 174.11241:4852 174.14903:5641 174.16005:40461 174.18544:6980 175.12303:6352 175.98521:28113 176.03513:12447 176.10738:8521 176.13962:9936 176.98338:7663 177.10239:5679 177.11346:6663 177.13869:46546 177.98085:12806	62.26104:837 71.07427:760 71.8743:736 72.4268:719 75.30013:1000 79.80865:707 82.01891:729 82.53137:857 83.43322:653 83.43489:902 83.78658:771 86.72527:740 90.90633:751 92.79346:706 92.96288:1085 93.42683:732 96.52748:666 97.56122:828 104.22098:1460 114.4821:820 116.79378:872 117.65531:1145 118.47103:748 118.91429:752 123.84811:822 131.30754:790 146.61754:767 151.57022:829 152.44:713 160.74232:863 170.46739:738 173.07851:28186 173.10718:1514 173.13269:923
366	Unknown	374	2.005254	2.273529	2.885253	174.0819	10087.9599609375	156087.6875	null	[M+Na]+	M + 1	isotope of 365	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	201.7592	174.08192:16410 174.11241:4852 174.14903:5641 174.16005:40461 174.18544:6980 175.12303:6352 175.98521:28113 176.03513:12447 176.10738:8521 176.13962:9936 176.98338:7663 177.10239:5679 177.11346:6663 177.13869:46546 177.98085:12806 178.1227:155834 178.15921:6017 179.03519:33879	
367	w/o MS2:Allantoin	374	1.669907	2.273529	2.749967	181.0261	205542.171875	3849323	null	[M+H]+	M + 0	adduct linked to 371_[M+NH4]+; adduct linked to 372_[M+Na]+	null	181.03322	C4H6N4O3	Imidazoles	POJWUDADGALRAB-UHFFFAOYNA-N	OC(=N)NC1N=C(O)N=C1O	530	True	True	False	null	null	null	null	77.7	4062.995	181.02611:340746 181.0336:12877 181.12247:7032 181.13368:5364 181.16992:6345 182.02937:20814 182.08461:12642 182.11784:12182 182.19041:153221 182.94907:6444 183.10172:17482 183.11276:9685 183.14931:8833 183.18585:7762 183.19397:13514 184.09734:5245 184.16963:11314 184.18109:10171 184.50948:5384 184.98553:5431 185.11581:5871 185.12862:61690 185.16479:8646	55.05493:6273 57.94731:703 59.33708:722 60.20123:760 62.60513:784 67.33989:941 67.94003:840 71.04981:4074 83.04975:21393 83.05116:1421 83.43164:1061 87.32258:879 90.03565:757 91.94173:1022 94.44849:732 95.39771:887 98.9846:5784 102.65698:718 104.2172:999 106.12997:904 112.73732:869 117.65128:783 120.44799:845 123.09174:846 125.62627:795 125.71397:765 134.90689:867 140.99101:2695 149.08763:870 151.01544:4700 157.67622:841 181.02617:117638 181.09729:1014 181.10889:973 181.13367:1630 181.16998:2233 199.03653:4408
368	Unknown	374	1.399763	2.273529	3.022182	186.2218	408342.25	17986544	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6525.435	186.05818:32477 186.1125:6569 186.12376:58546 186.13152:8110 186.14912:15647 186.18559:11265 186.22176:528052 186.99559:29748 187.10786:8271 187.1227:9079 187.12672:62286 187.22498:58723 188.12906:5230 189.05225:12483 189.12277:6790 189.13892:13433 190.05095:66894 190.08649:9880 190.10735:33274 191.09282:6001 191.15433:37021	51.01545:872 55.05297:677 57.07057:3834 57.52613:707 60.93052:925 63.9546:777 67.716:736 67.83595:750 71.08615:2070 73.3093:962 78.36076:801 79.49081:890 80.00279:893 85.10166:1349 96.50607:750 104.21701:1306 104.22054:831 129.08784:778 130.15921:2315 140.11813:953 141.41902:850 156.74985:778 157.36731:749 179.68185:851 184.47314:815 186.05817:7606 186.12379:31593 186.1853:3590
369	Unknown	374	1.80578	2.273529	3.08942	187.225	47084.6875	1862715.5	null	[M+H]+	M + 1	isotope of 368	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	747.1501	186.99559:29748 187.10786:8271 187.1227:9079 187.12672:62286 187.22498:58723 188.12906:5230 189.05225:12483 189.12277:6790 189.13892:13433 190.05095:66894 190.08649:9880 190.10735:33274 191.09282:6001 191.15433:37021 192.13806:24386 192.15929:13988	
370	w/o MS2:2-methoxy-1,4-naphthoquinone	374	1.535297	2.273529	2.954301	189.0522	7253.94287109375	107146.9609375	null	[M+H]+	M + 0		null	189.05463	C11H8O3	Naphthoquinones	OBGBGHKYJAOXRR-UHFFFAOYSA-N	COC1=CC(=O)C2=CC=CC=C2C1=O	530	True	True	False	null	null	null	null	97.2	145.0789	189.05225:12483 189.12277:6790 189.13892:13433 190.05095:66894 190.08649:9880 190.10735:33274 191.09282:6001 191.15433:37021 192.13806:24386 192.15929:13988 193.00192:18539 193.09511:31906 193.13373:79928 193.17012:17668 193.98596:5889	
371	Unknown	374	1.466003	2.273529	3.42548	198.0526	39350.83203125	605283.8125	null	[M+NH4]+	M + 0	adduct linked to 367_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	787.0166	198.05258:72663 198.18501:8935 199.00128:49934 199.05641:4771 199.16946:10464 199.18034:32695 199.99915:14435 200.12782:6187 200.16437:5279 200.23721:12986 200.99667:17482 201.13875:6682 202.18022:227985 202.21667:21096 203.00813:22553	
