PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
223	w/o MS2:1,1-Dimethyl-4-phenylpiperazinium	275	1.400703	1.670239	1.87366	191.1544	39952.9921875	949932.0625	null	[M+H]+	M + 0		null	191.15428	C12H18N2	Phenylpiperazines	WVHNHHJEHFWYHH-UHFFFAOYNA-N	C=1C=CC(=CC1)C2NC(C)C(NC2)C	530	True	True	False	null	null	null	null	100	361.1198	191.05437:15153 191.06787:7036 191.12843:7147 191.1544:50803 191.1795:17343 192.04671:12445 192.10211:7042 192.13843:32430 192.15013:6054 192.15797:7688 192.17494:11561 193.00209:13578 193.0947:28807 193.10782:5920 193.12231:13037 193.13379:83392 193.14375:46529 193.15898:12129 193.17009:16475 194.08475:465975 194.11797:119010 194.12889:19774 194.1371:7561 194.14659:6364 194.15451:8315 194.99738:8710 195.08784:33936 195.10168:18572 195.1129:11612 195.12282:43522 195.13814:14818 195.14932:5542 195.18565:24184 196.08052:18315 196.10063:7090 196.13374:6312 196.14491:6942	
224	w/o MS2:Aminobutyl benzamide; PlaSMA ID-587	275	1.330566	1.670239	1.938431	193.1338	106493.9921875	3162037.25	null	[2M+H]+	M + 0	adduct linked to 213_[M+H]+	2.71	193.13361	C11H16N2O	Benzamides	VMQHGBUSMBFWHN-UHFFFAOYSA-N	NCCCCNC(=O)C1=CC=CC=C1	530	True	True	False	100	null	null	null	100	923.3718	193.00209:13578 193.0947:28807 193.10782:5920 193.12231:13037 193.13379:83392 193.14375:46529 193.15898:12129 193.17009:16475 194.08475:465975 194.11797:119010 194.12889:19774 194.1371:7561 194.14659:6364 194.15451:8315 194.99738:8710 195.08784:33936 195.10168:18572 195.1129:11612 195.12282:43522 195.13814:14818 195.14932:5542 195.18565:24184 196.08052:18315 196.10063:7090 196.13374:6312 196.14491:6942 196.16972:117675 196.1808:6599 196.20662:6805 197.11743:14041 197.12848:9829 197.15366:11419 197.16495:12716 197.17302:14400 198.11249:14157 198.1279:9461	58.1715:766 59.98134:791 60.67582:796 60.97278:774 63.95589:773 64.87472:838 72.41851:734 73.92802:745 92.95578:860 99.21896:819 104.21146:854 106.19584:878 110.0603:1383 124.11241:1567 125.0836:1068 133.97479:1445 165.13869:15624 170.67372:813 175.15213:2051 176.10701:1622 188.3768:870 193.0947:1126 193.12244:1075 193.13361:19374 193.1629:2097 193.16994:3996 193.32384:755 194.08464:1718
225	w/o MS2:Pesticide5_Thiofanox_C9H18N2O2S_Benelux	275	1.330566	1.670239	2.213517	201.1125	9331.146484375	218402.34375	null	[M+H]+	M + 0	similar chromatogram in higher mz_232	null	201.10561	C9H18N2O2S	Carboximidic acids and derivatives	FZSVSABTBYGOQH-UHFFFAOYSA-N	CSCC(=NOC(O)=NC)C(C)(C)C	530	True	True	False	null	null	null	null	79.1	186.6229	200.99678:18254 201.11322:7179 201.12366:7640 201.24101:7043 202.14401:8212 202.18028:338889 202.21654:15240 203.18355:42726 204.06665:145446 204.10199:26786 204.12321:11511 204.17503:6261 205.06993:12498 205.07932:21579 205.08566:18579 205.13388:19393 205.14394:7338 205.16985:30470 206.02487:56546	
226	Unknown	275	1.330566	1.670239	1.87366	202.1803	275664.8125	7538609.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2114.407	202.14401:8212 202.18028:338889 202.21654:15240 203.18355:42726 204.06665:145446 204.10199:26786 204.12321:11511 204.17503:6261 205.06993:12498 205.07932:21579 205.08566:18579 205.13388:19393 205.14394:7338 205.16985:30470 206.02487:56546 206.12897:8370 206.15425:11451 206.19034:9807 207.11313:6605 207.12408:54684 207.13841:9266 207.14946:10727 207.15923:36253	50.87918:867 53.52968:789 57.07055:958 57.58735:880 61.08725:926 62.0607:14726 65.22295:890 68.32487:791 71.27376:833 72.88403:784 75.29637:1032 75.89881:764 77.80782:839 81.26983:780 85.06536:1817 88.7391:866 100.17197:825 102.09174:35026 111.26221:767 123.11712:3139 142.15907:4032 146.11751:832 156.14087:900 162.5865:805 172.10217:793 178.09969:746 183.09688:847 202.12276:1263 202.13406:1670 202.15907:2378 202.18016:94348 202.21657:3418 205.65495:824 215.5963:9675 218.36922:922
227	w/o MS2:NCGC00385491-01!(E)-3-phenyl-N-(2-phenylethyl)prop-2-enamide	275	1.400703	1.670239	1.87366	252.1377	25658.982421875	650768.5	null	[M+H]+	M + 0		null	252.13829	C17H17NO	Styrenes	BOSUEWCVNFFBGV-UHFFFAOYSA-N	OC(C=CC1=CC=CC=C1)=NCCC1=CC=CC=C1	530	True	True	False	null	null	null	null	99.8	187.4709	252.13797:27283 252.18861:7426 253.14265:7995 253.16426:9075 253.17979:6345 253.21605:8584 253.23891:11461 254.17532:5911 254.19022:5624 254.21144:12935 255.12265:6790 255.13457:6800 255.15862:7748 256.29977:100467 257.05789:5772	
228	Unknown	275	0.9925612	1.670239	2.34768	278.1599	4745.91455078125	66055.671875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	94.91829	278.15991:9936 279.15906:27872 280.1214:29424 280.20691:6141 281.14902:5963 281.19586:5354 281.24783:6441	
229	w/o MS2:Unknown (carbon number 13); PlaSMA ID-1440	275	1.128774	1.670239	2.616192	290.1599	24761.521484375	394266.21875	null	[M+H]+	M + 0		1.55	290.16519	C13H23NO6	NA			530	True	True	False	100	null	null	null	87.1	495.2304	290.15994:38741 290.25949:27474 290.26901:24935 291.17081:8783 293.17505:9601 293.21127:7958 294.01001:14439 294.13361:6147 294.20654:43420	
230	w/o MS2:Unknown (carbon number 18); PlaSMA ID-1474	275	0.7913526	1.670239	2.34768	293.2105	3393.2119140625	59034.5078125	null	[M+H]+	M + 0		8.69	293.21039	C18H28O3	NA			530	True	True	False	99.8	null	null	null	100	67.86423	293.17505:9601 293.21127:7958 294.01001:14439 294.13361:6147 294.20654:43420 295.16553:12225 295.20157:14370 295.2106:11702 295.22653:11472 296.14978:5867 297.08215:9223 297.16003:10990 297.24127:7047 298.16415:8056	
231	w/o MS2:Gestoden	275	1.330566	1.670239	2.005996	311.197	13449.3505859375	361455.4375	null	[M+H]+	M + 0		null	311.20056	C21H26O2	Estrogens and derivatives	SIGSPDASOTUPFS-UHFFFAOYNA-N	CCC12CCC3C4CCC(C=C4CCC3C2C=CC1(C#C)O)=O	530	True	True	False	null	null	null	null	93.9	255.3193	310.96094:8000 311.18622:5646 311.19702:16930 313.14346:30069 313.1756:108452 313.21274:15542 314.14722:6461 314.1795:14836 314.21667:6540 315.04315:21967 316.08051:7114	
232	Unknown	275	0.4539501	1.670239	2.82042	330.3367	158416.15625	2966095.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3168.323	330.26404:30241 330.33673:241284 331.20947:11745 331.34003:53689 332.1853:24295 333.18948:7884 334.03647:6701 335.19644:8024	55.42621:832 57.0706:4065 57.84742:822 59.49084:851 59.5613:826 59.86341:786 70.0658:4391 71.08617:2065 83.43277:914 85.10171:1913 87.04469:1695 87.62988:938 88.07623:9866 92.9616:836 102.09176:2879 106.08668:7623 111.25909:790 112.36807:810 130.08652:1792 133.28015:939 135.02316:926 137.46863:926 139.12564:839 148.09679:1149 155.21432:981 162.29076:779 165.55132:914 175.01582:1238 180.80482:802 218.05319:1864 218.05962:3926 219.09132:858 240.85588:1155 241.83635:883 261.06345:958 264.83301:843 270.24261:7609 298.14059:1041 304.0289:1105 312.32605:10137 329.06882:950 330.33682:183370 332.38934:985
233	Unknown	275	0.9264027	1.670239	2.483919	331.34	36335.390625	612802.5625	null	[M+H]+	M + 1	isotope of 232	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	726.7078	331.20947:11745 331.34003:53689 332.1853:24295 333.18948:7884 334.03647:6701 335.19644:8024 336.05182:6219 336.19214:7343	
234	Unknown	275	1.06309	1.670239	2.34768	346.3312	19553.259765625	339243.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	391.0652	346.33124:31934 347.33374:11034 348.72171:7461	
235	Unknown	275	0.8587776	1.670239	2.416488	375.3665	8905.12890625	155341.015625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	178.1026	375.18115:4995 375.36649:13773	
236	w/o MS2:N-Cyclohexylformamide	286	1.265282	1.737531	2.213517	128.1072	73829.765625	3662651.5	null	[M+H]+	M + 0		null	128.10699	C7H13NO	Secondary carboxylic acid amides	SWGXDLRCJNEEGZ-UHFFFAOYSA-N	OC=NC1CCCCC1	530	True	True	False	null	null	null	null	100	434.1479	128.07079:11158 128.08208:10178 128.1071:80550 128.12018:4550 128.12643:19195 128.14354:16408 129.06587:13909 129.10229:16930 129.13876:475547 130.06528:6559 130.08635:27550 130.12276:14858 130.14206:37347 130.15915:546911 131.07019:5346 131.11789:7707 131.16252:53922 132.10197:122991 133.07593:7391 133.08603:8793 133.10129:12183 133.10548:8928	52.2879:1013 57.89113:704 58.06579:827 60.39296:725 68.33306:666 69.93107:773 72.08141:7912 76.74505:715 80.96986:729 81.5597:704 81.99313:751 84.91262:692 85.08471:1817 86.0969:1399 98.01283:778 100.50754:948 107.10561:721 109.3259:803 115.62217:769 116.53326:811 122.12464:859 124.8038:1144 128.10716:2968 128.12012:2975 128.1265:15435 128.14351:11009 129.13876:10580 129.49446:770 138.94215:760
237	w/o MS2:Diglyme; LC-ESI-ITFT; MS2; CE	286	1.265282	1.737531	2.279258	135.1016	102943.203125	2914303.25	null	[M+H]+	M + 0	similar chromatogram in higher mz_243	null	135.10158	C6H14O3	Dialkyl ethers	SBZXBUIDTXKZTM-UHFFFAOYSA-N	COCCOCCOC	530	True	True	False	null	null	null	null	100	1723.655	135.08058:9306 135.09189:7403 135.10164:136570 135.11693:9093 136.02158:8236 136.06186:8921 136.07579:14221 136.10492:7190 136.11215:25019 137.0598:4888 137.09616:11500 137.10736:95677 138.06627:18255 138.09138:18552 138.10263:11206 138.11067:6242 139.07535:7199 139.0865:14585 139.11183:6411 139.12302:137000 139.98788:7861 140.07062:5910 140.08162:9237	
238	Unknown	286	1.330566	1.737531	2.34768	156.1385	57752.16796875	2298653.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	783.1879	156.08493:6281 156.10178:21767 156.13834:67499 156.17491:4480 156.98076:9803 157.08348:52309 157.09715:31164 157.1225:8980 157.13351:38994 157.14142:8806 157.16997:26632 157.97466:51183 158.08113:6309 158.09668:8885 158.10034:5550 158.1176:30262 158.15396:50609 158.19052:7926 158.9725:21984 159.07648:14331 159.14919:16649 159.97011:19523 160.09697:26408 160.13333:22514 160.4518:4864 161.10756:5745 161.1322:5102	
239	w/o MS2:Ipidacrine	286	1.330566	1.737531	2.213517	189.1386	34591.57421875	868966.8125	null	[M+H]+	M + 0		null	189.13863	C12H16N2	Aminoquinolines and derivatives	YLUSMKAJIQOXPV-UHFFFAOYSA-N	N=C1C2=C(NC3=C1CCCC3)CCC2	530	True	True	False	null	null	null	null	100	603.7556	189.12247:5547 189.13857:40167 190.05077:102343 190.09773:6009 190.10728:24016 190.14328:5609 191.15431:40916 192.13841:16671 192.17482:7623 193.00194:13290 193.08635:5113 193.09467:24942 193.12233:10291 193.13358:78208 193.14355:37896 193.15871:7227 193.17001:10366 194.08459:460446 194.11766:120737 194.12881:10334 194.13698:9011	
240	Unknown	286	0.8587776	1.737531	2.416488	216.1961	7676.90234375	110623.9921875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	153.538	216.06645:13918 216.15901:5765 216.19603:14244 217.10701:36363 218.103:5569 218.17514:5156 218.67377:27460 219.18576:10689 220.04019:11994 220.16945:18752 221.08423:8678 221.11711:16418	
241	Unknown	286	1.400703	1.737531	2.145408	275.2771	8302.4345703125	209686.859375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	166.0487	275.27756:9684 278.17471:8327 279.15878:23137 280.12122:44543	
242	w/o MS2:Dihydrosphingosine	286	1.330566	1.737531	2.074373	302.3056	19083.609375	410430.5625	null	[M+H]+	M + 0		null	302.30536	C18H39NO2	1,2-aminoalcohols	OTKJDMGTUTTYMP-UHFFFAOYNA-N	OCC(N)C(O)CCCCCCCCCCCCCCC	530	True	True	False	null	null	null	null	100	381.6722	302.19553:6719 302.3049:25001 303.30832:5716 304.1752:12712 305.21161:6099	
243	w/o MS2:NCGC00380308-01!methyl 2-ethyl-4-[(3R,4R,5S)-5-hydroxy-4,5-dimethyl-2-oxooxolan-3-yl]-2-methyl-3-oxobutanoate	286	1.330566	1.737531	2.213517	304.1752	9815.326171875	221537	null	[M+H]+	M + 0		null	304.17548	C14H22O6	Annonaceous acetogenins	VOYCJQSSBDMXNQ-UHFFFAOYNA-N	CCC(C)(C(=O)CC1C(C)C(C)(O)OC1=O)C(=O)OC	530	True	True	False	null	null	null	null	100	196.3065	304.1752:12712 305.21161:6099	
244	w/o MS2:2-acetoxy-6-pentadecylbenzoic acid	286	1.400703	1.737531	3.02453	413.265	12558.4296875	293826.78125	null	[M+H]+	M + 0		null	413.26624	C24H38O4	Acylsalicylic acids	ZKWZWUUWZMUNAN-UHFFFAOYSA-N	CCCCCCCCCCCCCCCC1=C(C(O)=O)C(OC(C)=O)=CC=C1	530	True	True	False	null	null	null	null	99.3	251.1686	413.26501:14736 415.21112:23128 416.21478:6848	
245	w/o MS2:NCGC00381130-01!methyl (2E,8E)-9-[3a-hydroxy-6,7-dimethyl-1-(2-methylpropyl)-3-oxo-2,4,7,7a-tetrahydro-1H-isoindol-4-yl]-4,5-dihydroxy-8-methylnona-2,8-dienoate	286	1.19928	1.737531	2.005996	432.2804	17951.630859375	324407.78125	null	[M+H]+	M + 0		null	432.27444	C25H39NO6	Bicyclic monoterpenoids	YUXUTEAAGHFKKH-UHFFFAOYNA-N	COC(=O)C=CC(O)C(O)CCC(C)=CC1C=C(C)C(C)C2C(CC(C)C)N=C(O)C12O	530	True	True	False	null	null	null	null	83.9	359.0326	432.28036:23459 433.28363:5177 433.33121:20300 434.33499:6547	
246	w/o MS2:NCGC00381131-01_C27H41NO6_(7E)-11-Hydroxy-3-isobutyl-4,5,8,13,13-pentamethyl-3,3a,4,6a,9,10,11,11a,14a,15-decahydro-1H-[1,3]dioxolo[9,10]oxacyclododecino[2,3-d]isoindole-1,16(2H)-dione	286	1.330566	1.737531	2.416488	476.3054	8567.7939453125	157110.828125	null	[M+H]+	M + 0		null	476.30066	C27H41NO6	Macrolides and analogues	CNYIRYYCTKRCHF-UHFFFAOYNA-N	CC(C)CC1N=C(O)C23OC(=O)CC4OC(C)(C)OC4C(O)CCC(C)=CC2C=C(C)C(C)C13	530	True	True	False	null	null	null	null	89.3	171.3559	476.30542:14569	
247	Unknown	297	1.265282	1.803312	2.005996	75.297	8736.646484375	200424.046875	null	[M+H]+	M + 0	similar chromatogram in higher mz_252	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	174.7329	75.056:9605 75.10043:15099 75.29552:3948 75.297:4880 75.29909:4036 76.30334:4578 76.54903:4115 79.05482:6677 79.09628:3828 80.05013:124737 80.24329:3894	
248	Unknown	297	1.19928	1.803312	2.145408	98.06056	42767.01171875	1260899.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	730.3036	98.06056:47831 98.0688:5467 98.07176:9726 98.09695:26762 98.96178:4824 99.05579:80070 99.08097:5726 99.09222:9999 99.9596:7590 100.07619:202999 100.08745:19372 100.11258:207554 101.0602:12308 101.07142:16135 101.07952:13915 101.11593:13565 102.05539:4482 102.09184:80220 102.1282:189754	
249	w/o MS2:Pregabalin	297	1.265282	1.803312	2.213517	160.1332	40480.51171875	989200.8125	null	[M+H]+	M + 0		null	160.13321	C8H17NO2	Gamma amino acids and derivatives	AYXYPKUFHZROOJ-UHFFFAOYNA-N	CC(C)CC(CN)CC(O)=O	530	True	True	False	null	null	null	null	100	759.209	159.97038:22901 160.09686:27481 160.13336:58520 161.10774:6623 161.13675:5004 162.00859:7309 162.07626:18106 162.09149:5638 162.10289:7446 162.11253:4809 162.12787:9218 163.07549:21260 163.08707:7738 163.09799:8568 163.12271:21331 163.13306:10212 164.09172:5276 164.1073:6002 165.09128:8779 165.10258:20441 165.11365:54554	
250	w/o MS2:Pregabalin	297	1.265282	1.803312	2.213517	160.1334	40480.51171875	989200.8125	null	[M+H]+	M + 0		null	160.13321	C8H17NO2	Gamma amino acids and derivatives	AYXYPKUFHZROOJ-UHFFFAOYNA-N	CC(C)CC(CN)CC(O)=O	530	True	True	False	null	null	null	null	100	759.209	159.97038:22901 160.09686:27481 160.13336:58520 161.10774:6623 161.13675:5004 162.00859:7309 162.07626:18106 162.09149:5638 162.10289:7446 162.11253:4809 162.12787:9218 163.07549:21260 163.08707:7738 163.09799:8568 163.12271:21331 163.13306:10212 164.09172:5276 164.1073:6002 165.09128:8779 165.10258:20441 165.11365:54554	
251	w/o MS2:Dibucaine (Cinchocaine) HCl	297	1.400703	1.803312	2.145408	344.2279	21084.05859375	490554.96875	null	[M+H]+	M + 0		null	344.23325	C20H29N3O2	Quinolones and derivatives	PUFQVTATUTYEAL-UHFFFAOYSA-N	CCCCOC1=CC(C(=O)NCCN(CC)CC)=C2C=CC=CC2=N1	530	True	True	False	null	null	null	null	86.9	384.7691	344.22794:22929 344.29947:5207 344.31635:4926 346.30643:12184 346.33115:9752	
252	w/o MS2:NCGC00347666-02!2,4-dihydroxy-6-methyl-3-[(2E,4E)-3-methyl-5-[(1R,2R,6R)-1,2,6-trimethyl-3-oxocyclohexyl]penta-2,4-dienyl]benzaldehyde	297	1.330566	1.803312	2.074373	388.2536	20345.9375	386669.75	null	[M+H]+	M + 0		null	388.24823	C23H30O4	Hydroxybenzaldehydes	AQCKKGIVKOHRLM-UHFFFAOYNA-N	CC1CCC(=O)C(C)C1(C)C=CC(C)=CCC1=C(O)C=C(C)C(C=O)=C1O	530	True	True	False	null	null	null	null	86.7	406.9188	388.19687:6520 388.25357:27013 391.1897:10320 391.28458:6879 392.17477:5304 393.20734:6504	
253	Pyridine	308	1.535339	1.87366	2.213517	80.05007	158502.484375	3835020.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_259	null	80.04948	C5H5N	Pyridines and derivatives	JUJWROOIHBZHMG-UHFFFAOYSA-N	N=1C=CC=CC1	430	True	True	True	null	75	75	100	86	2160.676	80.05007:207790 81.04531:18450 81.05342:11492 81.07042:16753 82.06571:9500 83.06094:48058 83.08611:7538 84.04499:6870 84.08126:23539 84.91177:5500	52.41171:763 52.53416:717 53.0393:6760 53.14952:694 55.62699:676 57.30504:842 57.87764:697 61.01602:674 64.89054:760 72.50302:820 79.85918:768 80.0501:161088 80.57262:744 85.44162:848 86.97041:827 87.78291:709 87.96441:746
254	Unknown	308	1.06309	1.87366	2.213517	174.1602	48424.7890625	2488839	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	685.1466	174.11247:32308 174.12767:6043 174.14894:7271 174.1602:51393 174.1853:6293 175.0388:7274 175.12318:8384 175.98502:23254 176.03516:14722 176.11832:5859 176.1394:9783 176.14325:6110 176.98337:7498 177.10233:6303 177.13867:43811 177.98056:8868 178.12263:88063 178.15886:5182 178.98575:5702 179.10632:6468 179.11781:26660 179.12621:13477 179.1543:10448	50.8476:809 58.06581:834 64.09277:775 67.16267:914 68.2963:928 75.29682:907 75.95406:751 77.38368:806 78.81705:808 86.09694:1464 88.48985:843 88.88418:896 92.95792:768 94.76114:827 95.87213:810 98.09688:932 101.31808:777 103.12322:1589 108.78238:690 129.10236:16442 142.70387:758 154.22327:855 161.84882:834 174.09119:1630 174.10249:1187 174.12767:1404 174.14893:2588 174.16:2266
255	Unknown	308	1.400703	1.87366	2.213517	184.1812	28326.373046875	1220080.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	162.5683	184.13304:7273 184.17009:11302 184.18102:30735 185.08109:5773 185.11784:8842 185.12866:26094 185.1649:18359 186.05807:29375 186.11256:36981 186.12378:46567 186.14885:16354 186.22165:133726 186.99559:9906 187.06181:7097 187.09677:6597 187.10782:13189 187.12259:7059 187.12651:53695 187.22485:29134 188.09128:5532 188.11838:5188 188.12856:5443 189.11359:6500 189.13869:18988	
256	Unknown	308	1.535339	1.87366	2.279258	242.284	28368.37890625	821883.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	422.449	242.13831:5129 242.28404:31350 243.28773:6324 244.11777:5875 244.13333:7842 244.15399:5362 244.19057:17212 244.26375:7735 246.1342:6402 246.24278:16980 247.16714:8103 247.21739:5800	
257	w/o MS2:NCGC00169735-02!(5S)-5-hydroxy-1,7-diphenylheptan-3-one	308	1.400703	1.87366	2.279258	283.1748	38636.515625	1189951.375	null	[M+H]+	M + 0	adduct linked to 259_[M+NH4]+; adduct linked to 260_[M+Na]+	null	283.16925	C19H22O2	Linear diarylheptanoids	CCNKTMMNRPJQHV-UHFFFAOYNA-N	OC(CCC1=CC=CC=C1)CC(=O)CCC1=CC=CC=C1	530	True	True	False	null	null	null	null	85.6	632.9929	283.16611:7913 283.17484:43376 284.14932:7247 284.17859:8603 284.19708:6216 284.20636:9129 285.17996:4858 285.22885:5664 286.20096:14277 286.31061:5579 288.14468:9498	
258	w/o MS2:Unknown (carbon number 14); PlaSMA ID-1373	308	1.19928	1.87366	2.686299	284.2064	6958.0537109375	95538.265625	null	[M+H]+	M + 0		2.49	284.19739	C14H25N3O3	NA			530	True	True	False	100	null	null	null	66.9	139.1611	284.14932:7247 284.17859:8603 284.19708:6216 284.20636:9129 285.17996:4858 285.22885:5664 286.20096:14277 286.31061:5579 288.14468:9498 288.2532:760968	
259	Unknown	308	1.400703	1.87366	2.279258	300.2012	23368.7734375	586178.5	null	[M+NH4]+	M + 0	adduct linked to 257_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	410.3095	300.14395:10879 300.20123:35696 302.13779:6271 302.15976:6618 302.30481:8681 304.17548:7440 305.15738:7885	
260	w/o MS2:Unknown (carbon number 16); PlaSMA ID-1590	308	1.265282	1.87366	2.548659	305.1574	8058.93603515625	154563.265625	null	[M+Na]+	M + 0	adduct linked to 257_[M+H]+	2.93	305.15231	C16H20N2O4	NA			530	True	True	False	100	null	null	null	88	161.1787	305.15738:7885 306.18106:6714 309.18018:14486 309.22696:5155	
