,RT,m/z,polarity,ID,molec_class,Features Found,1700s_extract_blank_rep1,1700s_extract_blank_rep2,1700s_extract_blank_rep3,1700s_QCdil_025,1700s_QCdil_050,1700s_QCdil_100,1700s_QC1,1700s_QC2,1700s_QC3,1700s_QC4,1700s_QC5,1700s_QC6,1700s_QC7,1700s_QC8,1700s_QCdil_150,1700s_QCdil_200,1700s_resuspension_blank_rep1,1700s_resuspension_blank_rep2,1700s_water_blank_rep1,1700s_water_blank_rep2,1727_27_RBG,1727_28_RBG,1727_29_RBG,1728_27_RBG,1728_28_RBG,1728_30_RBG,1731_30_RBG,1731_31_RBG,1731_32_RBG,1732_27_RBG,1732_28_RBG,1732_29_RBG,1735_29_RBG,1735_30_RBG,1735_31_RBG,1741_26_RBG,1741_27_RBG,1741_28_RBG,1742_32_RBG,1742_33_RBG,1742_34_RBG,1743_31_RBG,1743_32_RBG,1743_33_RBG,1746_30_RBG,1746_31_RBG,1746_32_RBG,1748_29_RBG,1748_30_RBG,1748_31_RBG,1754_30_RBG,1754_31_RBG,1754_32_RBG,qc_rsd,qc_dil_mse,is_monotonic,is_id,superclass,fa_carbons,fa_unsat,fa_carbon:unsat,is_sum_comp,Type,coef_all_ogtt,pval_all_ogtt,coef_sex,pval_sex,coef_male_ogtt,pval_male_ogtt,coef_female_ogtt,pval_female_ogtt,qval_all_ogtt,log_qval_all_ogtt,qval_sex,log_qval_sex,qval_male_ogtt,log_qval_male_ogtt,qval_female_ogtt,log_qval_female_ogtt
vl_4921,14.404,927.78546,+,Unidentified,Unidentified,41.0,18.48546264550316,17.924569738632325,17.759913973167187,20.18806492903125,20.713498596828195,21.674985454474054,21.36059281696645,21.36313780007329,21.65072978811321,21.70906635066361,21.21157613769692,21.383008872831898,21.158827498486904,20.150178792603853,22.5154592533289,22.409481100206293,18.94211749509985,17.964885879424582,21.51651822711691,18.25381831795305,21.88752217963357,21.49335387319352,21.43896253395516,22.31515990169518,22.26778634014158,22.88856665281021,21.240342452121244,20.82972792579644,20.370324085355115,20.589935751329435,21.195714319267285,20.11726444261709,21.56026536063744,20.780843863660365,20.723573010546755,20.6476849341048,20.424523381823207,22.052169290639355,20.327467273070702,20.76825544542309,21.34471369166332,20.730414573179647,20.88807253572357,20.736246072581995,21.418966069785085,21.73498484353166,22.41788591493448,22.20057022930192,20.6924758127766,21.74361869389469,20.882278276716654,21.17986437621687,21.074825918518627,14.656958565609797,0.0800986466764679,False,False,Unidentified,,,,,lipid,2.332013790474108e-05,0.2999380546547409,0.2154976007041267,0.3814440296484926,0.0001007116410428,0.1174597035560264,-9.878195954912618e-06,0.7219730568059258,0.4676665720603525,0.3300636715466218,0.4940012842988675,0.3062719220010773,0.3674976863733104,0.4347453907252758,0.9635596965624657,0.0161213738112868
vl_4931,14.432,505.49973,-,Unidentified,Unidentified,63.0,18.717618559361625,19.2509842866262,19.060320778932965,19.37522781795625,19.94296516546532,20.331985722790485,20.268769834476664,20.31290883100253,20.117736634215827,20.041112475440936,20.18066882409224,20.16009817973896,20.155014585863185,20.359775551394723,20.94470846556674,21.154872664499507,18.977092807659872,18.82036356805348,16.78800513254557,18.671813814625885,21.044065129186237,21.12164386960978,21.34380318293899,20.01343569095425,21.100747011867288,21.130130453919342,20.04034999249188,20.709965715187494,20.54681565293256,20.45620912166073,20.276013820881197,20.62385722880581,20.32507809495956,20.05985066031361,20.255280062542678,20.38113683008678,20.393029245773608,20.522440239220053,19.79344506153014,20.46674134044241,20.852150134466864,19.929261610274835,19.982727421244185,19.71710874125051,20.274583968912307,20.645156647324097,20.205034640286296,20.35199008611417,21.803237746791943,21.438657164922432,21.08833021666293,20.06674501673341,20.45625800841918,6.3322791538854935,0.2987575068762679,True,False,Unidentified,,,,,lipid,1.683499033413216e-05,0.3042427357308261,0.1381947558486829,0.4415252106093151,1.2735630078962142e-05,0.7227242091652445,1.487527245565268e-05,0.5775383751890091,0.4712779631908875,0.3267228672387703,0.551824498182606,0.2581990229772556,0.8500527919214041,0.0705541018995893,0.9635596965624657,0.0161213738112868
vl_4939,14.459,817.61725,+,Unidentified,Unidentified,22.0,16.893396992708464,16.3489202392888,15.990690809334046,18.892195526749926,19.68625699199788,20.39583421805565,20.37228104197592,20.08976118519473,20.261181488446145,20.1067253086268,20.19701284559421,20.155463292738123,20.008602891635423,19.681636309317792,21.049250686851103,21.22628569481772,15.932872572017349,16.41827915218797,16.352414698656922,16.062241240301788,20.52942754819568,20.459614444405844,20.7586185294328,20.338789562878887,20.21721508489322,20.13624727207947,20.27945401483424,20.49908458414108,20.199713289873145,20.638512932937196,20.750834626622417,20.486603875195712,20.73925760112406,20.684567857985837,20.335932676899574,20.66477020671532,20.53674493651084,20.46845393882687,20.92527598641467,20.859898536643545,20.526832112802293,20.75771392871447,20.263889117367288,20.51324237001563,20.476392893672987,20.256181027040263,20.861196928699734,20.34741425093808,20.5851623895644,20.692790977603508,20.362660608364592,20.76883031633725,20.578250992003312,8.466002159102317,0.0728294902655184,True,False,Unidentified,,,,,lipid,-1.6957316381190188e-05,0.01001151058003,-0.0255152784103329,0.7362672381723625,-2.869783105454609e-05,0.0586242350483915,-2.2046732037824955e-05,0.0305173168860284,0.0474545601493426,1.3237220476721472,0.802432848715492,0.0955913011692533,0.3241234087232914,0.4892896023765146,0.7605072105460042,0.1188966639443215
vl_4968,14.546,1335.08655,+,Unidentified,Unidentified,23.0,15.937003601590131,15.91394429437766,16.012093163201506,18.07590013195171,19.48980565867967,19.901616978829004,19.626617575450737,19.953270712603132,19.78546430167161,19.81793975895116,19.819553970691064,19.82453294245448,19.638406632994517,19.482450940357506,20.39201091019183,21.00375644841183,15.960418283148554,15.979781791330792,16.071120077208242,15.949443255665182,19.73457297225248,19.71027125676788,20.294539564812247,19.59973782401209,19.44291898337282,20.00999888597592,19.72549041764486,20.02594509041281,19.62350001532605,20.285099059077652,20.20585555127405,20.16798906055879,19.983467447609662,19.708626810578124,19.744649781673346,20.345536354187097,20.127255445772192,19.881387550887368,20.604508407800463,20.021541717032434,20.037971026267524,20.164294379093917,20.180424845234025,20.389320730888542,19.94634273532897,20.42022579158153,20.341362180719543,20.042498561337872,20.374433288885527,20.45648763684445,19.888898565751628,19.99753844058838,19.72329723964213,7.890650779261059,0.0791446640073012,True,False,Unidentified,,,,,lipid,-1.636620274345085e-05,0.0752818774433747,-0.1596551784336988,0.1138816818817923,-5.474043359679395e-06,0.8166919170621854,-1.4020215977294864e-05,0.2829941910460227,0.1784180495407981,0.7485612126311295,0.2056377798551221,0.6868970935906211,0.9023589013694076,0.0446206931866915,0.9635596965624657,0.0161213738112868
vl_4969,14.547,960.80725,-,Unidentified,Unidentified,33.0,16.18781548755284,16.298228533454537,16.398621944379112,17.589786312387545,19.037715230329137,20.0518799716455,19.74611476815649,19.903933045301013,19.99408849044357,19.888788081129984,19.76605692137605,19.65905714332311,19.711643368772226,19.28428991561053,20.397454546515107,21.001040654831275,16.3020549797897,16.440104807742426,16.32160798096162,16.38114198201456,19.473864692732324,19.97317806563827,20.17135501794353,20.0066600543817,19.92349372216181,20.33840891591512,19.346799839492487,20.046958992095973,19.68733831554139,19.87108314669063,20.169541902276265,20.017871506401608,19.63543029712059,19.78673620407626,19.91606628309546,19.84737100173929,19.94512244191516,20.070522885347632,20.149238741214017,19.944571216041663,19.572656080542025,20.286527665001472,20.46739088941407,20.634999755753697,20.390442489920694,20.532352373536877,20.538328961911706,20.31338717249632,20.38306848764732,21.116193325121856,19.67807123248833,19.805142555619984,19.906065189698136,8.452572040584137,0.054728072031195,True,False,Unidentified,,,,,lipid,-5.971476757309264e-06,0.6219771527561027,-0.2124158843675125,0.1012297651293047,2.236527081012269e-05,0.1950019303639134,3.509672558874976e-06,0.8689351833526384,0.7658500729827126,0.1158562419199656,0.1888145736363659,0.7239644877625928,0.4422531817822724,0.354329033883445,0.9672699316188826,0.0144523124178722
vl_4970,14.548,694.6366,-,Unidentified,Unidentified,48.0,18.49680252671761,18.624459228023195,18.57431407566943,22.086978693850057,23.04387472799264,24.0101598314224,23.869412298576705,23.907446955120765,23.766000988451268,23.78707369971433,23.67318991726413,23.682592474869303,23.633346795002648,23.539773419796557,24.48276285838736,24.290000562720245,17.684466495998016,18.192349840547017,18.767037003294732,18.011387939281985,23.59174089329617,23.238578951533835,24.053874368098764,23.88988774601708,23.87130078594104,24.44709730731685,23.68097895297764,23.9311620727056,23.506691433790824,24.01548633061897,24.19016671254923,24.00525118918944,23.705753970906724,23.69505332580569,23.573577085980407,23.783118018574505,23.93498738131704,23.931892869838123,24.046889273407988,23.66055652575665,23.733832242706463,24.19395487404844,24.30333863849601,24.393641713058248,24.26581162496048,24.595729075321707,24.564109316415,24.25985292387272,24.383351331141224,24.74750033554477,23.701357061296555,23.71147509448612,23.919778854915435,7.211419806806122,0.1076600567440967,False,False,Unidentified,,,,,lipid,-5.881952431811214e-06,0.6087041083716402,-0.2270383900289583,0.0632208238316045,3.055930867220329e-05,0.184524049017271,2.5364430301865696e-06,0.8870841416176151,0.7577285293368408,0.1204863607638905,0.1362121386190025,0.8657841883090855,0.4308591095280122,0.3656647204602542,0.9672699316188826,0.0144523124178722
vl_4971,14.548,711.62592,-,Unidentified,Unidentified,72.0,16.86042514816476,17.235713771119247,17.66338885752313,21.750885518861228,23.14155798917841,24.08489708885123,23.912715303926177,23.929599063802243,23.94685720480185,23.784165227087925,23.738816539922155,23.812823546689252,23.65996310160829,23.34375433150432,24.52109967861794,25.0819762667062,16.319832155230944,18.27218883255713,18.415973254382127,17.446584025888054,23.580537695775444,23.988461303094443,24.2270974844087,23.975685317009248,24.024344191625563,24.390301791000827,23.79121790054308,24.01786928429028,23.74499167215417,24.07514636401656,24.261169165128432,24.05694157757283,23.71710170673563,23.813065439914965,23.620616495783768,23.83054266823422,24.08805226394905,23.9964670511708,24.289085821521663,23.868054998109685,23.64734848628596,24.263412551690223,24.39938039698288,24.45420576420004,24.27852288576508,24.59046196088281,24.591528174808385,24.317941921109668,24.446174116070065,24.84381079588676,23.83718455998184,23.92133231868754,24.00072679736771,7.410096572406062,0.0273846774014416,True,False,Unidentified,,,,,lipid,-4.9888808065991935e-06,0.6233047966793637,-0.2071452104351818,0.0546920455616053,2.466333537783018e-05,0.1842811188864675,4.160979504076279e-06,0.7986441625138728,0.7658500729827126,0.1158562419199656,0.120576881842795,0.9187359513213684,0.4308591095280122,0.3656647204602542,0.9635596965624657,0.0161213738112868
vl_4972,14.548,686.60632,-,Unidentified,Unidentified,20.0,16.239441180283425,16.34985422617124,16.450247637154188,19.81975254213535,21.038893339244773,22.13976523897229,21.858510328892397,22.045037951362943,21.99775466422749,21.891995126082037,21.812020628512872,21.90925712641406,21.751919068042746,21.4399249582774,22.665679679190177,23.176692179842767,16.353680672437466,16.491730500551878,16.664889268587558,16.43276767473842,21.6638923612786,22.041179568344905,22.32075010252495,22.096303634056994,22.132895831752364,22.57275733919453,21.80701288537807,22.039973852377607,21.6552197747108,22.162861206334654,22.249458759095567,22.135391328713407,21.80583978703421,21.80779426679321,21.56743167789859,21.82946196132436,22.1637530635011,22.010011763178444,22.33419504972497,21.91019020192978,21.868086557217392,22.334523925647886,22.380127686638936,22.440162303223158,22.36515439890326,22.778484592488983,22.707161046556376,22.32817479305553,22.504685336094425,22.972679405246343,21.92240275076489,21.8845889676492,21.96843415159981,7.077315910312692,0.0234875937256615,True,False,Unidentified,,,,,lipid,-6.864217516705312e-06,0.5327190879271284,-0.1960843609986866,0.0960174897969333,3.119871795621799e-05,0.1389889777555461,-3.0461548406833907e-06,0.8633246615799779,0.6975382532526488,0.1564319705332242,0.1820491606549855,0.7398113190576865,0.3902139227440888,0.4086972391366332,0.9672699316188826,0.0144523124178722
vl_4973,14.549,708.65216,-,Cer[NDS] d18:1_24:0,Cer[NDS],64.0,18.218760308217767,18.977110735099988,19.24760842689445,21.95473416403589,23.46269871761506,24.34012292211332,23.94168763766179,24.094262745406905,24.131140990871472,23.886998241242217,23.89280315123329,23.905594806020687,23.788187870615012,23.46819758990988,24.637840420851028,25.17988345550028,18.91953231030988,18.42121781123346,18.772154211858133,18.702702266852093,23.556740630738485,24.110881003327076,24.202080209113724,24.10233969778572,24.121167227416013,24.55231058503072,23.91761185110864,23.97408770874602,23.92149572601427,24.21329644896759,24.27608533089819,23.995115955884,23.70549571022154,23.770835533491837,23.817138727015127,23.878872799663394,24.279969137762325,24.453409483610503,24.35713878841236,23.86314901902653,23.80036662057344,24.24645003640305,24.58776121626256,24.39115537238744,24.46367934208632,24.6486772126151,24.955604558347883,24.384313156368613,24.5542154226683,25.065151949467868,24.14123482749964,24.078002268063344,24.12458802068768,8.590396106561055,0.054351448537458,True,True,Sphingolipid,42.0,1.0,42:1,False,lipid,-4.502859638705358e-06,0.6910275799802779,-0.2350998288681967,0.0501550410779656,4.5765729491223416e-05,0.03239966538139,1.1164289990862623e-06,0.949067418487891,0.8158084007737277,0.0884118268555399,0.1148477752220083,0.9398774133393396,0.2801872693082939,0.5525516013656001,0.9811514860703606,0.0082639340213239
vl_4974,14.549,693.64362,-,Unidentified,Unidentified,26.0,17.364344325862923,17.241096063714846,16.88898666888247,20.647333119240145,21.85461128771808,22.704369029496927,22.51210632230405,22.634100859745587,22.51405285478112,22.45682279490826,22.36661360266041,22.445157235776257,22.33970799098212,22.148560404923398,23.26708458934267,23.63593118912482,16.801531108951995,16.602091777728006,17.61627420089646,17.589141485594993,22.296319377899675,22.559335296026727,22.78407707097804,22.58330018070963,22.60938549493427,23.07780345150637,22.542717563159787,22.58049057426711,22.34615915868508,22.678232700092444,22.84234506431341,22.78856920765907,22.42470632905713,22.38200875632172,22.29520202448334,22.54785288161183,22.719428022582225,22.566516729071484,22.834092164874694,22.510224250633204,22.43720595995781,22.90589868226371,22.976011992635776,23.091763190500984,22.963351236126016,23.33400989768554,23.30884753431308,23.05926119886149,23.09910580493949,23.16628105244677,22.421338476782903,22.5790218204668,22.579033108710973,6.948512021584937,0.0062012330963998,True,False,Unidentified,,,,,lipid,-7.328266796218549e-06,0.4446475752544112,-0.2082619201452433,0.0404566487320019,2.384623544820786e-05,0.1661642588108559,-1.9618445109713305e-07,0.9898235896700402,0.6282055161567539,0.2018982544610389,0.0978390382600454,1.0094878249865722,0.4148104300232625,0.3821503322140454,0.992965886780104,0.0030656713814011
vl_5000,14.651,1063.72485,+,Unidentified,Unidentified,47.0,16.667541064755845,16.967984111950468,16.937471111233315,20.620725927217872,21.892201508551075,22.63367742526238,22.50023628861237,22.37919481228459,22.196261659153283,22.2484424883552,21.869821562303173,22.057899382627586,22.071762936140917,21.595187494040093,22.857831361987344,23.17604477334308,16.607816070644585,16.933639769505596,16.013557654966856,15.84565539250183,20.33373626990522,20.829795032900083,21.30875620458385,21.27483950153089,21.767790590441155,21.463738378283875,23.34539590252029,23.082856273621665,23.44009064792239,20.237165821657182,20.799417331488776,20.345743314799662,21.412223794396755,20.87453741677895,20.7956044542228,20.938515450838796,20.759306087938405,20.845843013348816,24.130484939371584,24.146590471072034,23.331529457388637,24.022935113987355,24.301855969822796,24.676026928399544,22.261803566306835,22.516984659469134,23.53785212547008,21.68637640260661,22.55205828274638,23.03254309016781,23.902818716174185,24.368280356442423,23.97606836443764,14.697354167113868,0.0813279936851288,True,False,Unidentified,,,,,lipid,-0.0001445645770263,0.0008286369727503,-2.529340892899397,5.893640593323572e-12,4.914532772962605e-05,0.1666349472857001,-3.46163578534461e-05,0.3695677132974836,0.0089266801155374,2.0493100277383003,9.379889403717906e-10,9.027802282264666,0.4148104300232625,0.3821503322140454,0.9635596965624657,0.0161213738112868
vl_5015,14.673,1037.70935,+,Unidentified,Unidentified,53.0,17.090385532835942,17.13800389222384,17.003478211974954,21.290866375165205,22.405060317154653,23.373663465857987,23.031750633076992,23.042801843883808,22.76449596056067,22.8568674960611,22.54213363030132,22.655471550779787,22.665376899770557,22.498765631210045,23.493424297011654,23.78136469763581,16.572526163367844,16.999646871175315,16.16074622315478,15.950330653600872,22.08498134509715,21.667001260338285,22.11238156601424,22.482965896232624,22.20611908401076,21.9654126284251,23.787101254468677,23.80031332783699,24.130180654519837,21.16842610084765,21.697243661658103,21.417361599823224,21.964321751517197,21.914756309531967,21.38150349461237,21.862125764143062,21.28503628911028,21.61304552722511,24.719166519142732,24.61636953315103,23.84566626040812,24.66548526368107,24.982421757402303,25.2257669827776,23.01803104823711,22.94862956284176,23.64050158006902,22.30017260729639,23.2076754596126,23.270629174813,24.201072149216195,24.878510728882794,24.28826149961574,13.484494955905005,0.1150212871129736,True,False,Unidentified,,,,,lipid,-0.0001252399275464,0.0011236887338215,-2.185485368314912,7.342206532073075e-11,2.632807578496288e-05,0.3878139330393696,-2.516562444315144e-05,0.511012981248598,0.0101471541459248,1.993655742186199,6.327647084004796e-09,8.198757751024825,0.6252510349002082,0.2039455807632691,0.9635596965624657,0.0161213738112868
